,id,text
6724,wbt,And Abraham was old and far advanced in age: and the LORD had blessed Abraham in all things.
6725,wbt,"And Abraham said to his eldest servant of his house, that ruled over all that he had, Put, I pray thee, thy hand under my thigh:"
6726,wbt,"And I will make thee swear by the LORD, the God of heaven and the God of the earth, that thou wilt not take a wife for my son of the daughters of the Canaanites among whom I dwell:"
6727,wbt,"But thou shalt go to my country, and to my kindred, and take a wife for my son Isaac."
6728,wbt,"And the servant said to him, It may be the woman will not be willing to follow me to this land: must I needs bring thy son again to the land from whence thou camest?"
6729,wbt,"And Abraham said to him, Beware that thou bring not my son thither again."
6730,wbt,"The LORD God of heaven, who took me from my father's house, and from the land of my kindred, and who spoke to me, and who swore to me, saying, To thy seed I will give this land: he will send his angel before thee, and thou shalt take a wife for my son from thence."
6731,wbt,"And if the woman shall not be willing to follow thee, then thou shalt be clear from this my oath; only bring not my son thither again."
6732,wbt,"And the servant put his hand under the thigh of Abraham his master, and swore to him concerning that matter."
6733,wbt,"And the servant took ten camels, of the camels of his master, and departed; (for all the goods of his master were in his hands:) and he arose, and went to Mesopotamia, to the city of Nahor."
6734,wbt,"And he made his camels to kneel down without the city by a well of water, at the time of the evening, the time when women go out to draw water:"
6735,wbt,"And he said, O LORD God of my master Abraham, I pray thee, prosper me this day, and show kindness to my master Abraham."
6736,wbt,"Behold, I stand here by the well of water; and the daughters of the men of the city come out to draw water:"
6737,wbt,"And let it come to pass, that the damsel to whom I shall say, Let down thy pitcher, I pray thee, that I may drink; and she shall say, Drink, and I will give thy camels drink also: let the same be she that thou hast appointed for thy servant Isaac; and by that shall I know that thou hast shown kindness to my master."
6738,wbt,"And it came to pass before he had done speaking, that behold, Rebekah came out, who was born to Bethuel son of Milcah, the wife of Nahor, Abraham's brother, with her pitcher upon her shoulder."
6739,wbt,"And the damsel was very fair to look upon, a virgin, neither had any man known her: and she went down to the well, and filled her pitcher, and came up."
6740,wbt,"And the servant ran to meet her, and said, Let me, I pray thee, drink a little water from thy pitcher."
6741,wbt,"And she said, Drink, my lord. And she hasted, and let down her pitcher upon her hand, and gave him drink."
6742,wbt,"And when she had done giving him drink, she said, I will draw water for thy camels also, till they have done drinking."
6743,wbt,"And she hasted, and emptied her pitcher into the trough, and ran again to the well to draw water, and drew for all his camels."
6744,wbt,"And the man, wondering at her, held his peace, to know whether the LORD had made his journey prosperous, or not."
6745,wbt,"And it came to pass as the camels had done drinking, that the man took a golden ear-ring of half a shekel weight, and two bracelets for her hands of ten shekels weight of gold;"
6746,wbt,"And said, Whose daughter art thou? tell me, I pray thee: is there room in thy father's house for us to lodge in?"
6747,wbt,"And she said to him, I am the daughter of Bethuel the son of Milcah, whom she bore to Nahor."
6748,wbt,"She said moreover to him, We have both straw and provender enough, and room to lodge in."
6749,wbt,"And the man bowed his head, and worshipped the LORD."
6750,wbt,"And he said, Blessed be the LORD God of my master Abraham, who hath not left my master destitute of his mercy and his truth: I being in the way, the LORD led me to the house of my master's brethren."
6751,wbt,"And the damsel ran, and told these things to her mother's house."
6752,wbt,"And Rebekah had a brother, and his name was Laban: and Laban ran out to the man, to the well."
6753,wbt,"And it came to pass when he saw the ear-ring and bracelets upon his sister's hands, and when he heard the words of Rebekah his sister, saying, Thus spoke the man to me; that he came to the man; and behold, he stood by the camels at the well."
6754,wbt,"And he said, Come in, thou blessed of the LORD; why standest thou without? for I have prepared the house, and room for the camels."
6755,wbt,"And the man came into the house: and he ungirded his camels, and gave straw and provender for the camels, and water to wash his feet, and the men's feet that were with him."
6756,wbt,"And there was set food before him to eat: but he said, I will not eat, until I have told my errand. And he said, Speak on."
6757,wbt,"And he said, I am Abraham's servant."
6758,wbt,"And the LORD hath blessed my master greatly, and he is become great: and he hath given him flocks, and herds, and silver, and gold, and men-servants, and maid-servants, and camels, and asses."
6759,wbt,"And Sarah, my master's wife, bore a son to my master when she was old: and to him hath he given all that he hath."
6760,wbt,"And my master made me swear, saying, Thou shalt not take a wife for my son of the daughters of the Canaanites, in whose land I dwell:"
6761,wbt,"But thou shalt go to my father's house, and to my kindred, and take a wife for my son."
6762,wbt,"And I said to my master, It may be the woman will not follow me."
6763,wbt,"And he said to me, The LORD, before whom I walk, will send his angel with thee, and prosper thy way; and thou shalt take a wife for my son of my kindred, and of my father's house."
6764,wbt,"Then shalt thou be clear from this my oath, when thou comest to my kindred; and if they give not thee one, thou shalt be clear from my oath."
6765,wbt,"And I came this day to the well, and said, O LORD God of my master Abraham, if now thou dost prosper my way which I go:"
6766,wbt,"Behold, I stand by the well of water; and it shall come to pass, that when the virgin cometh forth to draw water, and I say to her, Give me, I pray thee, a little water of thy pitcher to drink;"
6767,wbt,"And she saith to me, Both drink thou, and I will also draw for thy camels: let the same be the woman whom the LORD hath pointed out for my master's son."
6768,wbt,"And before I had done speaking in my heart, behold, Rebekah came forth with her pitcher on her shoulder; and she went down to the well, and drew water: and I said to her, Let me drink, I pray thee."
6769,wbt,"And she made haste, and let down her pitcher from her shoulder, and said, Drink, and I will give thy camels drink also: so I drank, and she made the camels drink also."
6770,wbt,"And I asked her, and said, Whose daughter art thou? And she said, The daughter of Bethuel, Nahor's son, whom Milcah bore to him: and I put the ear-ring upon her face, and the bracelets upon her hands."
6771,wbt,"And I bowed my head, and worshipped the LORD, and blessed the LORD God of my master Abraham, who had led me in the right way to take my master's brother's daughter for his son."
6772,wbt,"And now if you will deal kindly and truly with my master, tell me; and if not, tell me; that I may turn to the right hand, or to the left."
6773,wbt,"Then Laban and Bethuel answered, and said, The thing proceedeth from the LORD: we cannot speak to thee bad or good."
6774,wbt,"Behold, Rebekah is before thee, take her, and go, and let her be thy master's son's wife, as the LORD hath spoken."
6775,wbt,"And it came to pass, that when Abraham's servant heard their words, he worshipped the LORD, bowing himself to the earth."
6776,wbt,"And the servant brought forth jewels of silver, and jewels of gold, and raiment, and gave them to Rebekah: He gave also to her brother and to her mother precious things."
6777,wbt,"And they ate and drank, he and the men that were with him, and tarried all night; and they rose in the morning, and he said, Send me away to my master."
